Id,SalePrice
1834,117600.97192536261
1835,140740.73892231972
1836,126307.49085197104
1837,91098.1703452288
1838,131195.2556071476
1839,103135.25612075967
1840,136108.08377215476
1841,140747.17912540134
1842,74408.96841498352
1843,126791.15307157452
1844,136163.33118195733
1845,139592.9194584567
1846,158100.2574036036
1847,157299.10949856142
1848,61783.669019310015
1849,115493.50777422861
1850,116412.85589593858
1851,155160.05118290643
1852,119575.9029774999
1853,135590.1433407054
1854,177785.9344321797
1855,148254.18293357635
1856,213347.13810481134
1857,149661.65150600087
1858,135319.56842893048
1859,122253.13610942461
1860,150252.91571159448
1861,120966.58102003527
1862,299912.1401091798
1863,284232.1537488991
1864,284638.6888074266
1865,337957.79125483305
1866,340803.785822693
1867,223509.79330692094
1868,326667.91590621683
1869,211358.34654125132
1870,233945.67997434738
1871,235011.74776031583
1872,171395.10216858456
1873,246840.32016716475
1874,141510.64555780365
1875,210436.12527932227
1876,196218.45899809987
1877,210668.2969484104
1878,186431.00727694537
1879,134417.23335607117
1880,137282.25530158723
1881,240391.41732432926
1882,253358.77619085473
1883,187058.12592976124
1884,214472.6160130913
1885,244072.93798456003
1886,316439.5962670826
1887,209728.0163298647
1888,270635.1884430416
1889,171148.17841168272
1890,122380.0174773916
1891,134965.5728909995
1892,102359.68670170852
1893,132392.43223000976
1894,121926.87356022767
1895,128955.80216793552
1896,127160.87346060149
1897,107662.43321169826
1898,114941.13796403489
1899,154584.43417233738
1900,154449.04226838247
1901,168279.26640385462
1902,141147.65275190095
1903,213627.03682134248
1904,146415.2620575384
1905,210225.0825011103
1906,190341.62894997562
1907,201967.26569034293
1908,109196.56788079928
1909,138320.9070218868
1910,119198.0056745562
1911,206468.6832423058
1912,328436.30121622444
1913,151260.3932687025
1914,67130.64247201105
1915,322142.2741636539
1916,70172.22829044533
1917,256173.43344278345
1918,141904.9292812647
1919,177920.12036810687
1920,145035.33654989998
1921,432980.1482978903
1922,312796.19608190085
1923,209404.83965723883
1924,241067.10305521576
1925,203432.45916919137
1926,416647.3119930527
1927,136371.08589773782
1928,159601.9428529974
1929,130280.43641285911
1930,132558.93477318107
1931,142786.307225242
1932,138324.05887517706
1933,170741.20138287864
1934,182196.4930962897
1935,177948.52276730302
1936,190530.9973358426
1937,182281.1932433134
1938,184184.4772238883
1939,240238.59020094294
1940,177881.56782746778
1941,170691.56363789615
1942,189915.07263991277
1943,202358.15966547726
1944,326637.4652312594
1945,396465.8015417455
1946,150333.6566668266
1947,327025.7729624859
1948,158882.3778603615
1949,248777.84320205962
1950,183722.9483842802
1951,247295.75422153686
1952,223800.49787779857
1953,169243.65210186204
1954,176771.398831447
1955,139705.8153288371
1956,278015.99811141845
1957,151342.1754149975
1958,318914.42699150526
1959,143493.018098903
1960,114204.30096666244
1961,124229.19776018252
1962,89683.37275889506
1963,106173.43241328004
1964,114549.18948691618
1965,147215.9031079232
1966,143083.0070697918
1967,295239.5536170347
1968,465882.9669707319
1969,422431.6272108068
1970,449713.2645187939
1971,466702.1036264114
1972,399147.9938179681
1973,260157.01491111374
1974,324633.95202878735
1975,471996.1383847012
1976,258300.67853069218
1977,397134.21482316084
1978,378146.2971762478
1979,313773.53155643353
1980,195671.4194822587
1981,345541.6386980868
1982,224842.11467319407
1983,196577.3716270084
1984,164546.3006371079
1985,216234.03131657478
1986,211686.4028278049
1987,182591.8524567313
1988,180785.37843033957
1989,194512.9290655087
1990,215647.2779187022
1991,230681.8839712276
1992,218641.0338980857
1993,174573.32087756545
1994,229014.79209409934
1995,186131.51485982243
1996,245948.05213769624
1997,309313.9525785355
1998,317110.4133493938
1999,257702.69038579593
2000,318370.51528561156
2001,262109.52989245387
2002,249450.48658576477
2003,254750.45749928502
2004,268622.46941570274
2005,227033.36392797186
2006,222191.83849263456
2007,256124.5561236971
2008,219402.35350404144
2009,194794.44698540441
2010,188465.82993098194
2011,130311.10872439678
2012,178011.31827376192
2013,181338.13120723164
2014,184701.35210141834
2015,199715.5810134456
2016,189982.11763927192
2017,187596.0743082249
2018,129217.0982672118
2019,136975.51807334129
2020,103925.64654311856
2021,97678.95531068799
2022,181909.70492003905
2023,138148.6541118716
2024,246161.2765030222
2025,375103.3456917817
2026,174758.59191693342
2027,155937.84141530114
2028,149976.99773316647
2029,167086.19565629942
2030,263649.03018637333
2031,232114.85693308114
2032,258213.59160024638
2033,259816.99009266644
2034,172964.82899914868
2035,217288.74502930586
2036,187953.4052267542
2037,187177.46495390058
2038,305545.3910630753
2039,226544.59151150673
2040,283845.3805637582
2041,305070.67595071933
2042,220984.11418105254
2043,172372.94293843638
2044,153973.93743141385
2045,216486.522088987
2046,141568.83327806296
2047,146966.57316511
2048,136796.6627327729
2049,124611.48555625895
2050,174593.59390740434
2051,98637.58683829557
2052,117661.4572476886
2053,149175.29916715252
2054,86905.2201102153
2055,154267.05135189282
2056,145509.61482613947
2057,116661.13723064084
2058,223580.63808135875
2059,122122.32499703072
2060,175663.6543299069
2061,188000.5531828572
2062,134678.13627020997
2063,117595.06835801281
2064,139425.9357448287
2065,120274.8231367991
2066,161566.2769108767
2067,115420.2488326641
2068,128496.95292518065
2069,77108.36879499743
2070,104771.31942587132
2071,93642.49109288053
2072,126608.0348489099
2073,140000.34022015758
2074,187697.86785488419
2075,143219.37405220763
2076,112766.58674582983
2077,161826.35941950514
2078,135277.03731766398
2079,135695.9736738019
2080,114824.45824726834
2081,131974.12416405775
2082,121483.6349441404
2083,139826.81200908837
2084,105432.18147688328
2085,116437.63610365959
2086,111452.87726200552
2087,123095.85644013883
2088,90475.78391109467
2089,74643.44795173226
2090,129886.45739429172
2091,118890.46312047962
2092,126963.24848551925
2093,126569.00953520775
2094,113776.92014282408
2095,143101.07707272147
2096,67491.14092480655
2097,89581.91666407078
2098,136641.8837679545
2099,64310.503733096615
2100,92952.04385900726
2101,121160.24190651625
2102,123746.12511374321
2103,101135.52797845149
2104,125153.72999533245
2105,119421.64760531494
2106,67539.21612724342
2107,230824.07240463074
2108,113983.39755033424
2109,103421.32151981839
2110,142338.33593043085
2111,139815.34354501264
2112,139655.04424673822
2113,118839.96514109783
2114,114868.54547341738
2115,161406.01254327619
2116,113545.82066732155
2117,148854.03068678474
2118,121998.83449967737
2119,100251.25626504768
2120,118553.32008290358
2121,118916.90028729169
2122,107117.08703761458
2123,79640.67332706435
2124,154830.0085529546
2125,121944.8870867336
2126,140706.1891536188
2127,155988.89479284943
2128,118180.69803560695
2129,95522.257345304
2130,127381.26717059991
2131,132044.58694519795
2132,116684.18458568424
2133,128978.92996492815
2134,120619.72692334767
2135,94248.78013529388
2136,78827.40548064819
2137,116497.37148958517
2138,117645.81306831255
2139,156982.82405370593
2140,139989.7644811649
2141,149025.02668404175
2142,127796.5739353404
2143,148656.27239472166
2144,112880.25104499374
2145,137043.24430478248
2146,168423.37320852178
2147,141677.77627837047
2148,133863.3995076118
2149,139832.9843326676
2150,219299.38937558135
2151,120848.7291747232
2152,177445.08856380134
2153,161183.10171042345
2154,98678.7936874599
2155,144543.37226494125
2156,256686.8819857067
2157,234961.5371204592
2158,233510.9383744197
2159,199756.84207275955
2160,191490.28083240034
2161,236425.58132869255
2162,439967.592505345
2163,372057.5635543478
2164,232161.0574127073
2165,194327.03807760123
2166,148797.66730536427
2167,211251.54215980653
2168,197685.81482963217
2169,191020.95185063654
2170,226436.63647448146
2171,151741.53544890485
2172,128270.47505628683
2173,166986.0613452661
2174,233538.17114997696
2175,292447.48568189965
2176,322648.8072656986
2177,236900.14710340058
2178,214130.75691431598
2179,136252.86158702397
2180,215617.3808006896
2181,183057.42400196707
2182,222445.35514158494
2183,193992.48668126125
2184,117720.77214401154
2185,104686.63681104459
2186,143393.95015078416
2187,161283.0042210937
2188,152955.05815103592
2189,250084.71507699892
2190,70114.31587760671
2191,76402.58829658825
2192,90218.14322492067
2193,93111.43965902555
2194,94799.07665496336
2195,119905.79867246818
2196,93994.84489092311
2197,122099.42019969583
2198,162012.70862819863
2199,190513.26855646097
2200,147825.7901975871
2201,145419.3767980503
2202,202743.1070194937
2203,147911.75079297388
2204,190103.53841717384
2205,115423.58766907438
2206,150025.28284149925
2207,202621.65546535573
2208,257891.10650019074
2209,223464.28005666818
2210,122829.87249478557
2211,116207.74428866753
2212,109413.97591535533
2213,88630.15028280117
2214,133412.16886912016
2215,102901.53106130466
2216,138539.81400278767
2217,70464.81064948427
2218,77791.31919051052
2219,68555.28846703446
2220,89963.06432945169
2221,335854.94337737665
2222,264466.5871069981
2223,310955.6042324128
2224,213497.42154451262
2225,112458.53170309584
2226,191345.4691372535
2227,215075.06411559196
2228,253891.6655837988
2229,260450.5628004708
2230,153507.47450150445
2231,217689.72676813777
2232,183828.6091999205
2233,175459.9591350112
2234,248172.25124609674
2235,222273.80833493467
2236,302272.83380809054
2237,354301.36632700707
2238,207562.9990908613
2239,108105.98108200125
2240,164853.9560950937
2241,151702.5060806341
2242,125829.92401575224
2243,119408.49016699073
2244,105190.90611064089
2245,95729.01436012854
2246,145704.32595019066
2247,113310.25293338763
2248,129221.31027502334
2249,122606.23790894974
2250,135769.39516413675
2251,114430.80775326802
2252,171021.15876720456
2253,152620.50742444335
2254,173639.16727750792
2255,187094.60509794194
2256,191984.70517740367
2257,206193.10526646624
2258,164066.24985849892
2259,190392.50556049874
2260,159386.92075121938
2261,190232.44342741228
2262,205576.96220457536
2263,360063.2880555758
2264,467995.18852914864
2265,164026.3789012994
2266,309507.33375862514
2267,413272.4798399393
2268,409895.8366190753
2269,145171.85055508077
2270,194250.6383294107
2271,221766.81561063876
2272,198884.18297196485
2273,167545.47143584953
2274,179877.4560327167
2275,173871.1707516051
2276,205299.65499617122
2277,191484.56478320225
2278,144446.9003529038
2279,133642.33448493056
2280,117282.38931229255
2281,169098.9088982175
2282,191265.34257677887
2283,98511.52724397075
2284,110779.69624704328
2285,141006.6751241535
2286,126219.02870012187
2287,370778.9094691082
2288,261158.90405736482
2289,408569.0951778438
2290,472539.2662652147
2291,321652.92997975595
2292,429535.98848346545
2293,470184.9922750183
2294,438757.8909142363
2295,472421.13487607887
2296,306832.5625418351
2297,321930.4944168135
2298,333788.95339676004
2299,389977.49098770635
2300,343132.01811985596
2301,290020.58795750944
2302,249536.66403584916
2303,234597.18633439418
2304,239126.74652935093
2305,184631.01584418732
2306,184203.0709150192
2307,192335.6011583081
2308,211915.11486417305
2309,290131.4621286985
2310,199885.58573541214
2311,210653.55731437664
2312,180114.00572176176
2313,174189.83078316718
2314,175726.76032221224
2315,177522.48797993336
2316,189443.40357649702
2317,193473.48892315812
2318,192226.75769985834
2319,193886.99807860274
2320,192705.6743416146
2321,253779.56011605944
2322,171478.88870913105
2323,186196.40089875663
2324,176778.7449849455
2325,219280.73342114955
2326,176451.7622485361
2327,206614.04433135656
2328,227784.8190379171
2329,189862.76672372845
2330,186576.00048342306
2331,372956.7725038895
2332,421986.34009142226
2333,328132.8425589049
2334,252897.34207791273
2335,266169.02415677416
2336,318456.4997079961
2337,214168.35296168234
2338,272636.36045242264
2339,220604.72829971174
2340,416484.8614790968
2341,224690.64367992786
2342,248105.68981655332
2343,232728.489638806
2344,223863.4685309155
2345,236880.6354269135
2346,213038.75795334438
2347,204116.30929397474
2348,254511.54397425233
2349,176791.37703025786
2350,303752.86665842775
2351,259420.53279068967
2352,254970.85953693045
2353,230599.92003797204
2354,131467.30303173413
2355,150583.22846304346
2356,156948.1334376858
2357,191500.7513155427
2358,195109.3494048683
2359,133587.63698692483
2360,121364.08953125912
2361,145248.86195068303
2362,268200.6368261709
2363,138337.51393497916
2364,156848.21481847632
2365,219210.87321901112
2366,192463.58851140147
2367,222636.05492506447
2368,224396.79403877686
2369,224872.18553850628
2370,171756.26790055263
2371,171865.16934616974
2372,186542.53520336992
2373,277485.0147691485
2374,309302.4423533784
2375,264934.2840142138
2376,277542.9689707133
2377,331265.5984681255
2378,142960.23486355846
2379,192807.05548343196
2380,142917.3682936763
2381,164775.2175359205
2382,188366.33761269844
2383,212138.36541984868
2384,251839.5844093076
2385,168938.85325434743
2386,134542.5335544393
2387,136913.16938096617
2388,98398.8968710992
2389,125125.06985948692
2390,139199.14272375125
2391,138717.3514152707
2392,111134.01732826096
2393,170005.14903450248
2394,139772.8503074236
2395,209382.78953832062
2396,151343.96092580442
2397,217817.67649304983
2398,132590.42400159768
2399,60956.52501355455
2400,63416.04491522699
2401,113885.38491798358
2402,132343.1048745862
2403,131566.90822881003
2404,152845.75708019105
2405,158415.31792273116
2406,146572.64266847094
2407,127590.34305652464
2408,136949.14367955498
2409,120157.57373272609
2410,163455.2601207473
2411,116334.95986600536
2412,159289.23242284218
2413,126866.45482567987
2414,142392.03950739984
2415,123029.67366745578
2416,119991.62574724642
2417,138227.58797147838
2418,135447.1975856478
2419,124906.97612463374
2420,125722.85592999878
2421,147310.60302485948
2422,110763.81363718251
2423,122400.30471676722
2424,161279.2124007007
2425,179815.86293858205
2426,129684.6312036782
2427,123451.24535454683
2428,176712.2415146531
2429,113282.18226350466
2430,135301.2539080202
2431,114025.16644265175
2432,145804.92245002202
2433,147655.47239236053
2434,140122.3513758526
2435,160218.59012627244
2436,103832.68763119297
2437,121241.42551492334
2438,122154.4857257093
2439,100921.66152558106
2440,122583.90379280006
2441,94141.03556311548
2442,92016.36876974432
2443,121389.48035984984
2444,129808.58823160804
2445,90609.48268400974
2446,139951.1666455963
2447,162942.3362005208
2448,119744.11538457888
2449,115879.00136920676
2450,145799.33956383026
2451,128716.19476074506
2452,207343.85952172952
2453,91137.94317103758
2454,120176.5711235074
2455,122069.58164373535
2456,137933.12394365476
2457,122713.65176864961
2458,120009.75594927157
2459,112777.65768128858
2460,140099.63529497705
2461,117652.56643509696
2462,136077.2356763595
2463,126172.5422022436
2464,183330.39406265842
2465,138622.23257548767
2466,117023.30690728368
2467,143097.95204427364
2468,70341.83048441033
2469,74515.03690001994
2470,171751.24760738472
2471,205136.69665031778
2472,151062.4300228063
2473,115033.57757256056
2474,86353.86891749631
2475,221212.34741870686
2476,121327.77656868158
2477,122354.68027640821
2478,152419.85269556308
2479,113273.48721574449
2480,166075.90066388118
2481,112562.43760046702
2482,132704.41288647417
2483,119412.02638186472
2484,128524.17846556677
2485,131788.28001291756
2486,162071.11040334086
2487,171957.8342778306
2488,161460.97084202754
2489,163755.2004071781
2490,155896.41460893178
2491,93943.13301501317
2492,177145.76419744262
2493,146713.9040838963
2494,150119.30883020288
2495,95281.32702553296
2496,224378.39458023483
2497,151044.76216391838
2498,109026.82232883826
2499,90313.05129639072
2500,134747.0879287196
2501,138852.82009648258
2502,150157.66665517108
2503,92621.98281034807
2504,181120.05460573468
2505,220545.9378689821
2506,253569.6848984356
2507,307629.0587511603
2508,259168.2263129848
2509,218800.41539858215
2510,219076.4215211121
2511,174829.84563294958
2512,202189.471680826
2513,211442.77714849482
2514,244807.67964171377
2515,148506.80738319043
2516,168657.79899483337
2517,140352.5343331227
2518,159736.09180926674
2519,217954.08783788106
2520,216958.23995783066
2521,188426.61841230345
2522,225944.3010242317
2523,120624.42226613912
2524,138337.9300855951
2525,147663.87492436814
2526,136013.90905751125
2527,114121.2237387672
2528,134338.6260985671
2529,129984.62811526335
2530,115485.07063660082
2531,258017.63010597587
2532,226468.22114410735
2533,195859.54026728796
2534,246191.1094575688
2535,317520.3284215916
2536,220382.23775988913
2537,232569.78914683624
2538,186319.5501788125
2539,185048.74862061057
2540,172125.25352969544
2541,177990.9379446633
2542,164038.57276933698
2543,125617.02387258995
2544,125800.41080259593
2545,140902.47587025963
2546,128753.6272208603
2547,135801.3184035755
2548,152905.55519391142
2549,164506.93134869245
2550,506875.0016790826
2551,137135.8547119304
2552,135271.0353397956
2553,66971.30177444627
2554,89815.63848998601
2555,117518.42904988574
2556,110942.26755584493
2557,113120.32582971228
2558,156716.33057698436
2559,135961.4743639201
2560,151347.5309638464
2561,142982.1672057676
2562,131277.06811484287
2563,150147.16142355656
2564,192391.19708198812
2565,132791.37687555086
2566,166477.20447251055
2567,134267.69381666125
2568,205667.0702598864
2569,210504.38936443673
2570,119042.27729528229
2571,192725.64085861994
2572,147341.02533036875
2573,208719.565542977
2574,256953.58938961162
2575,131069.584409093
2576,120617.02368706815
2577,154486.0028766682
2578,84768.34086693969
2579,74341.19015949228
2580,129279.64106933639
2581,129526.918681262
2582,129471.62522633438
2583,283684.6324636853
2584,181849.40882186836
2585,190680.8315431322
2586,225827.04917099746
2587,194232.60846330825
2588,143724.10933919123
2589,151335.6362515627
2590,224621.5286290508
2591,217450.30602543856
2592,216841.03066269722
2593,260907.14045599068
2594,191711.41732730492
2595,193301.2057650156
2596,320105.62126349687
2597,187942.30883493766
2598,276209.23114073725
2599,320136.2149385575
2600,140351.57878907368
2601,155223.11602450462
2602,85800.45744908592
2603,93172.2740221338
2604,86423.04878573475
2605,79083.69350802503
2606,148946.14248423377
2607,202846.15877778595
2608,211427.407640797
2609,167974.50726097426
2610,116804.28723789137
2611,129868.10651096952
2612,157303.18654357689
2613,134436.22814387432
2614,132223.84243932826
2615,159753.47856133006
2616,147525.12354640444
2617,168171.03649326722
2618,200453.7576756798
2619,193981.17713954352
2620,188602.80201659974
2621,178275.62338903738
2622,178795.42345033202
2623,256682.4051380315
2624,313444.74677970435
2625,280686.03566291626
2626,176382.44652655537
2627,164843.59805252386
2628,470792.98880144476
2629,476578.4504343558
2630,346323.23116534966
2631,482056.8646606894
2632,445783.6933339114
2633,316714.68442427355
2634,428452.3304597738
2635,166986.65556567142
2636,182541.26819590357
2637,178892.12136604547
2638,258141.16066761172
2639,178963.31845701183
2640,158375.53584503147
2641,107482.06206096092
2642,199830.70115139804
2643,91318.23088528379
2644,124348.19548850547
2645,110252.95275288422
2646,91824.17409711564
2647,100625.65464704554
2648,152354.94058335177
2649,148522.36260427893
2650,143377.9688694603
2651,149828.33232212684
2652,450192.3582680817
2653,237291.01542661246
2654,230582.05248609014
2655,408961.4564866236
2656,310009.00170586776
2657,365798.928420961
2658,316507.26575465914
2659,302846.1388107157
2660,383433.88133793836
2661,364809.86033862486
2662,372582.37920969643
2663,277890.541399554
2664,267899.4744278848
2665,312091.26317688654
2666,277487.01614774053
2667,170799.65558488274
2668,190051.17791110493
2669,180354.95237464237
2670,276984.7431182949
2671,186757.14069535336
2672,193648.07094765516
2673,211069.63410746693
2674,200686.45751648807
2675,163068.27773364782
2676,187414.22323221626
2677,193678.78684819525
2678,257037.4849162741
2679,257261.1112150731
2680,262057.23064115157
2681,440290.7578095392
2682,323003.097022789
2683,478137.7533214947
2684,330628.7792470729
2685,345170.98099598015
2686,257398.59204812106
2687,327302.7947640124
2688,222782.72728700543
2689,205729.76077523708
2690,468469.80186779966
2691,189956.73973686763
2692,126561.2607850386
2693,205567.25700033613
2694,123309.52542684526
2695,193418.81482618456
2696,184616.4289180637
2697,184425.08707728743
2698,185606.0315384376
2699,186608.44321934375
2700,158536.13044404137
2701,151797.9228658158
2702,108739.70569858207
2703,124500.06811627444
2704,141741.54890664716
2705,120894.36953199556
2706,117254.52347056667
2707,125532.29538963162
2708,134170.76958453385
2709,101936.33372547173
2710,131244.95504676044
2711,267383.20674396394
2712,400983.7702298252
2713,165037.93585700108
2714,157314.5884954087
2715,169719.14614560586
2716,150957.2951373779
2717,188366.22557933014
2718,225649.2520648732
2719,159875.90674254275
2720,170888.3844445679
2721,136846.78080424567
2722,154844.49481010484
2723,145868.32835393117
2724,131704.41027992233
2725,134702.90852697418
2726,146992.96562719732
2727,188069.4491732337
2728,169552.83265039124
2729,152509.18840894997
2730,138754.49670655213
2731,127507.98377788965
2732,129653.34225999379
2733,158972.33797377988
